,movie,names,reviews
600,'PVR Logix Noida', ['Sai Ram', 'a year ago' '' 'It is located in the city centre just beside the metro 🚇 station🚏. ( Wave City Center metro station) It has many shops for shopping 🛍️💸 like Trends Max Pantaloons Big Bazaar etc. There is PVR also in the mall where you can watch …More'
601,'PVR Logix Noida', ['Soikat Pal', 'NEW' '' '' 'Nice experience watching Oppenheimer in IMAX. Great picture and sound quality. The seat recline can be better. …More'
602,'PVR Logix Noida', ['Gul Bharti', 'NEW' 'My favourite place to watch a movie. It is so pretty and has a great variety of snacks to choose from. The theatres themselves are smaller in capacity but that’s a positive quality for me. Would recommend 10/10'
603,'PVR Logix Noida', ['vijay', '5 months ago' '' '' '' '' '' '' 'PVR Logix has one of the best screens across whole of Noida. The sound is crisp and loud picture is crystal clear.' '. …More'
604,'PVR Logix Noida', ['Prakkash Manohar', 'NEW' '' '' 'Screen & Movie experience: 5/5' 'Food/Facilities: 2/5' 'The IMAX here is great with a large screen. The recliners are amazing. You can …More'
605,'PVR Logix Noida', ['Tahzeeb Ahmad', '' '' 'I visited this place around 5 years ago to watch Captain Marvel... Now visited to watch GOTG3. Seriously love this movie theatre what an amazing experience of IMAX and 3D technology the sound quality was very awesome and immersive. The …More'
606,'PVR Logix Noida', ['durga prasad', 'This mall is very near to wave city centre metro station which is hardly 400-500mtrs As we all know PVR for their quality we can experience really good seating sound and screen here. Coming to Mall we have so many options for shopping inside and outside we have plenty of food options available in the food court as well'
607,'PVR Logix Noida', ['Diksha Ganchaudhuri'," ""It's convenient to find within the mall but I didn't particularly like their pricing for food and beverages. I don't know much about the pattern of seating arrangement that should be present at a movie hall but it's really not friendly for …More"""
608,'PVR Logix Noida', ['Pooja Panwar', 'Recently we saw Super Mario in 3D. It was a nice experience. I think initially there was some technical glitch so they restarted the movie after 5 min of running time again.'
609,'PVR Logix Noida', ['Sukanya Pugarja', 'With all sorts of Cinema Sizes logix has a good PVR Multiplex. The lighting inside and posters are quite attractive. Tried the 4DX too. Just that the scent is slightly unpleasant in 4DX but everything else was good. Also liked the Mocha …More'
610,'PVR Logix Noida', ['Sarath Sankar (SS)'," ""Had best 4dx experience. But lots of other ventors inside the Pvr area like donations & all other stuff from outside company. I don't understand why PVR entertain such peoples in their premises. We are there for watching film not for other stuff. Please look forward to it."""
611,'PVR Logix Noida', ['Varun Kumar', 'NEW' '' '' '' '' '' '' '' 'Great ambience of the theatre. The audio quality is great. The food items are a little over priced but compared to other theatres it is fine. One of the best theatre in Delhi NCR. Nearest metro station to reach is Noida city center. …More'
612,'PVR Logix Noida', ['Wanderer', '' '' '' '' '' '' 'Went here to watch Vikram 10/10 Operation Fortune: Ruse de Guerre 8/10 Ekenbanu : Ruddhoshash Rajasthan 8/10. Situated just outside city centre metro on the second floor of the mall. Easy to reach for Delhi people. …More'
613,'PVR Logix Noida', ['Hardik Nikunj', '' '' '' '' '' 'Went to watch THE FLASH in IMAX 2D.' 'Amazing audio-visual experience.' '. …More'
614,'PVR Logix Noida', ['christin sebastian'," ""First IMAX in noida so it needs a renovation and feels a bit old  4DX is also fine but can be seen its aging. Overall it's good."""
615,'PVR Logix Noida', ['Shama Parveen', '' 'Noida City centre metro station .It is located in the city centre just beside the metro 🚇 station🚏. ( Wave City Center metro station) It has many shops for shopping 🛍️💸 like Trends Max Pantaloons Big Bazaar etc. There is PVR also in the …More'
616,'PVR Logix Noida', ['anant upadhyay', 'They let me keep my travel bags at a counter free of cost and it is easy to check in and check out. The seats could be a bit more comfortable but the screen size and sound was great.'
617,'PVR Logix Noida', ['Nitish Bhardwaj', '' '' '' '' '' '' '' '' '' '' 'One of the best cinema halls of Delhi NCR' 'It has i thing 12 screens …More'
618,'PVR Logix Noida', ['Nikhil Hundet', '' '' 'Logix mall is good and its connectivity is also good because Noida city center metro station is very near to it. Smart bazaar is in lower ground and very good for daily needs with offers. Parking price are 40 to 50 as per days like weekdays …More'
619,'PVR Logix Noida', ['Prabal Pratap Singh', 'One of the best imax theatre in delhi ncr. Loved the screen and the sound quality. Can easily rate this place after imax saket. We watched antman quantamania recently and really loved the experience here' 'Would love to again and experience the imax quality.'
620,'PVR Logix Noida', ['Vikas Kumar', 'PVR logistics Noida is good to go for movie with your family and your friends' 'this place is nice quite to visit'
621,'PVR Logix Noida', ['Ashish Kha', 'NEW' '' '' '' 'About' 'PVR Cinemas is one of the leading cinema chains in India offering an exceptional movie-going experience to its customers. With state-of-the-art technology and …More'
622,'PVR Logix Noida', ['aashu bhargava', 'Their bhelpuri and sevpuri are really amazing and worth the money... rest other items are over priced'
623,'PVR Logix Noida', ['NK R', 'Simple seats and affordable price. Inside PVR - Hall is small and the sound system is average.'
624,'PVR Logix Noida', ['varun kumar', 'PVR inside Logix Mall its next to City Centre Metro station so easily reachable. There are lot of food options in mall. Also there is separate game place for kids.'
625,'PVR Logix Noida', ['Puja Agarwal', '' '' '' '' 'It was a decent movie place🍿🎥. However the hall was very small and the charges more comparatively. …More'
626,'PVR Logix Noida', ['Pank Pank (Pank)'," '' '' ""Excellent place. We just loved it. It was the first experience for our babies & we wanted it to be great & PVR Logix Noida + Minion- The Rise of Gru didn't disappoint anyone of us. Great ambiance. …More"""
627,'PVR Logix Noida', ['Bharat Sudhir Rastogi'," 'NEW' '' ""It's always an excellent experience to watch movie at PVR Logix Noida. Right from entrance the food kiosks with great choice of snacks and the theatre experience with amazing sound quality comfortable seats and room service ( or rather …More"""
628,'PVR Logix Noida', ['Atul Shrivastava', '7 months ago' 'Nice beautiful shopping hub with all the major brands inside tha mall and small shopping joints outside. A happening mall with tea / coffee shops and food joints. Parking is a little hassle but Metro just outside makes it convenient to reach.'
629,'PVR Logix Noida', ['Subrata Pradhan', 'Good place to hang out woth free parking space.'
630,'PVR Logix Noida', ['Akhil Paul'," 'The place could definitely work on their surround sound system. Overall a decent theatre.' 'Funny story all thanks to an acquaintance we got the second row from the front since he couldn\'t figure where exactly was ""All eyes this way please"" screen.' 'Some story!'"
631,'PVR Logix Noida', ['VINAY KUMAR', 'NEW' 'The 4DX experience at PVR is so good that it will make you forget your popcorn.'
632,'PVR Logix Noida', ['chandan pandey'," ""Classy and we'll maintained place with Dolby sound and screen also has 4d max screen with 3d and 2d screen."""
633,'PVR Logix Noida', ['Anustubh Mishra', 'Went to watch demon Slayer and it was amazing! The 4DX really elevated the experience of the movie!  It felt like the movie was a rollercoaster when the chairs started moving. The ticket was a bit expensive but 100% worth it.'
634,'PVR Logix Noida', ['Rajeev Kumar'," 'a year ago' '""PVR"" Name is enough nothing to describe more. Dolby sound is perfect. there is total 11 screen. Far better then Cinepolis. Seating is more Comfortable more flexible. Screen is Brighter Cleaned. Loved It.'"
635,'PVR Logix Noida', ['Mayankk', '' '' '' 'Decent mall accessible to most of the central Noida locations. You may not find all but popular stores and brands like Shoppers Stop Pantaloons Louis Philippe Adidas Nike etc are available over here. Croma Aptronix and a few other …More'
636,'PVR Logix Noida', ['yash bharadwaj', 'Nice theatre to watch movies. Seats and space in the screen hall are appropriate. All though it is little expensive'
637,'PVR Logix Noida', ['Nikhil Raina', '' '' '' '' '' '' '' '' '' '' '' '' 'I recently had the pleasure of visiting the Logix City Centre Mall in Noida and I must say it exceeded my expectations as a shopping destination. From its impressive architecture to its diverse range of stores and amenities this mall …More'
638,'PVR Logix Noida', ['Sakshi Kumari', '' '' 'They have maintained the theatre well. Sound quality screen quality and theatre hygeine is maintained properly.' 'Staff is helpful and polite. They also have a baggage counter to keep your stuff …More'
639,'PVR Logix Noida', ['K B'," 'NEW' ""The 4Dx Chairs are making noise for more than 6 months they don't repair them it's so annoying i paid 600-650₹ for a single ticket and in the 4dx theater throughout the whole movie this high pitched sound produced by the movement of chairs spoiled the entire movie. The chairs are too much noisy."""
640,'PVR Logix Noida', ['kamal bhatia', 'NEW' 'Beware of imax scam. Saw mi 7 imax 2d. They showed the whole movie in normal format. Not one scene was in imax. Seats are so hard that it will start to pinch back on u.. Sound is great only screen is good but. Always check if the movie formate..'
641,'PVR Logix Noida', ['Jaya Manchanda', 'NEW' '' '' '' '' '' '' '' '' '' '' 'Worst imax  experience. Read before going' '' 'My recent visit to PVR Logix to watch Oppenheimer in IMAX was a complete …More'
642,'PVR Logix Noida', ['Vysakh Mohan', '' '' '' '' '' '' 'I recently visited PVR at Logix City Centre to catch a movie hoping for an enjoyable experience. However a series of subpar concessions left me feeling somewhat dissatisfied. …More'
643,'PVR Logix Noida', ['Abhishek Verma', 'Undoubtedly one of the best and premium experience you will have at this place in Noida. And definitely one of the best theatre in Noida.'
644,'PVR Logix Noida', ['Aditya Sharma', 'Great Theatre and great screen. Atmosphere is very fancy and feels very posh.'
645,'PVR Logix Noida', ['Tushar Aran', 'a year ago' '' '' '' '' '' '' 'Really nice ambiance.' 'Clean and maintained.' 'Food is good little expensive. …More'
646,'PVR Logix Noida', ['Vaibhav Shrivastava', 'NEW' 'It is the best Imax curtain available in noida even better than the superplex one worth the money'
647,'PVR Logix Noida', ['brijesh trehan', '' '' 'Great movie experience! Courteous staff clean theaters.' 'One USP in my experience was we watched the movie in Auditorium 4 which has a unique feature as it can be completely booked for kids birthday party and movie …More'
648,'PVR Logix Noida', ['Tvisha Garg'," ""The cinema halls are small in size and the screen is closer as well as slightly tilted to give a better view and experience.  Recently watched Spiderman here had a good experience with food as well. There's a secure place to deposit your belongings. Recommended."""
649,'PVR Logix Noida', ['Kumkum Sharma', 'The screen is good clean and hygienic seats. As me and my friends watched a night show the food that we order was not up to that level. So prefer non fried food if you visit.'
650,'PVR Heritage RSL ECR Chennai', ['Jithin'," '3 months ago' '' '' '' '' '' '' '' '' ""If you're looking for a great movie experience the multiplex on ECR road is definitely worth checking out. The location is easily accessible and the multiplex is well-maintained with ample parking for both cars and bikes at a reasonable …More"""
651,'PVR Heritage RSL ECR Chennai', ['Pandian Chinnakkani', 'NEW' '' '' 'I should appreciate the management for running the show for four guests only. We are lucky.' 'Entire complex is very neat and clean. …More'
652,'PVR Heritage RSL ECR Chennai', ['Senthamil Selvan (Senthu)', 'NEW' '' '' 'Overall Good Movie Experience. Worth watching movie here. Ample parking. Outside the city limit. Less traffic around peaceful environment . …More'
653,'PVR Heritage RSL ECR Chennai', ['Jayarajaganesh Arumugam', 'Good ambience. Clean and tidy place. Two lifts available at the lobby itself to take you to the cinema halls. Only complaint is the cost of food and beverage. Audi 6 Playhouse is good place to take your kids out.'
654,'PVR Heritage RSL ECR Chennai', ['AJAI KUMAR S'," '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' '' ""It's OK compared to other theater's."" '' ""I've been to PVR in Grand Mall Velachery and there were some issues like …More"""
655,'PVR Heritage RSL ECR Chennai', ['Mike S', '' '' '' 'It’s a good theatre with nice ambience and facilities. But there is only limited options for food like ChicKing and Paradise Cafe inside the complex and the rate inside the theatre is very high. For example if you’ve simply ordered 2 …More'
656,'PVR Heritage RSL ECR Chennai', ['Kankeyan Janarthanam', '10 screens small theatre but good sound and ambience screen view is good from e row.' 'Only one shop in the food court. We spend peaceful time. One restaurant is available with good ambience.'
657,'PVR Heritage RSL ECR Chennai', ['Nandhini Veerappan', 'This mall has only PVR cinemas and few food outlets parking cost was less but the food and beverages served inside the cinemas were costly. Will be a convenient place for people from ECR and OMR to travel movie experience was good with 4K …More'
658,'PVR Heritage RSL ECR Chennai', ['Pavithra Suresh', '7 months ago' '' '' 'This Mall is exclusive for the PVR Multiplex only. Not much of shopping can be done here. The muliplax is cool with a smaller capacity of theatres. …More'
659,'PVR Heritage RSL ECR Chennai', ['Siva Rajan', '' '' 'Located before ECR tollgate is major advantage of PVR Heritage. It’s better than Mayajal. Only thing is screens are small. Apart from that ambiance is good As usual theatre priced popcorns and snacks. For car parking they charged 50rs in …More'
660,'PVR Heritage RSL ECR Chennai', ['Swaminathan S'," ""weekends 10.40 a.m. We went there and I assure you that we had to park the car in the blazing sun. Around 1.40 p.m. when we returned the car was so hot that we couldn't even sit inside of it. Management should focus on this and keep the customer in mind. The theater's interior is tidy and well-maintained."""
661,'PVR Heritage RSL ECR Chennai', ['yasobanta005 das', 'A best place to watch movie. Recommend time will be evening or night as you have park your car/ bike in open space. Parking fee is 60/ for car. Ambience and screens are good. Washroom is good. Only for movie theater no other shopping malls are there.'
662,'PVR Heritage RSL ECR Chennai', ['vijayarajan p', 'Nice ambiance. The seat and sound quality is very good. The snacks are pricey. but overall experience is nice.'
663,'PVR Heritage RSL ECR Chennai', ['Rithesh P', 'Cool and compact screens. Their seats were not comfortable as you have to push your back on the seats to sit comfortably. The food counter for the theatre was a disappointing one even though we know that snacks inside pvr is costly they …More'
664,'PVR Heritage RSL ECR Chennai', ['arun j', 'The screen audio and video quality was good. Accessibility was easy and situated on the main road. Had decent car park and has food court in the ground floor. Overall had awesome experience with my family.'
665,'PVR Heritage RSL ECR Chennai', ['Pradeep V', '' '' '' 'A mall just for PCR screens 10 screens small in size max of 200 per screen. Located right before ecr toll plaza food court at the first level is namesake not much options so don’t plan to eat. There are no other shops and no shopping …More'
666,'PVR Heritage RSL ECR Chennai', ['ARUN BALAJI JAYAKUMAR', '3 months ago' '' '' '' '' 'Screen quality - 5/5' 'Seat comfort - 4/5' 'Overall good. …More'
667,'PVR Heritage RSL ECR Chennai', ['Jagadeesan Govind', '' '' '' 'One of the finest PVR in Chennai..' 'Watched films twice. Good experience 🤗 …More'
668,'PVR Heritage RSL ECR Chennai', ['Bharanidaran ramani'," '' '' '' '' ""Very neatly maintained and nice location. Seats are really comfy and placed stairs down fashion so that it will not disrupt anyone's view …More"""
669,'PVR Heritage RSL ECR Chennai', ['jaiganesh godmaran', '' '' 'After long back visited this place to watch Ant-Man and the Wasp: Quantumania on screen 8 compared to  other theater this screen is  small for me..' 'The counter for Snack Oh My God very very slow waited too long to reach the …More'
670,'PVR Heritage RSL ECR Chennai', ['Ranjini Nair', 'NEW' 'Nice neat and clean theater.. However parking employees were collecting cash to their personal account without any token..'
671,'PVR Heritage RSL ECR Chennai', ['Silvia Madan', 'Best multiplex cinema in ECR. Awesome circumstances. Snacks rate is huge.. best places for entertainment.'
672,'PVR Heritage RSL ECR Chennai', ['priya p'," ""A must go place with kids. It's more fun if you go as a group. The kids had a blast. Screen 8s small but the entire ambience enhances the experience"""
673,'PVR Heritage RSL ECR Chennai', ['Ganesh Kumar', 'Good Sound system Good place hangout very costly snacks. Need smart phone for buy ticket.'
674,'PVR Heritage RSL ECR Chennai', ['Wanderer', 'NEW' 'Had a great movie experience' 'Watched transformers movie in 3D there' 'audio and visual effects are awesome' 'Total infrastructure is clean and well maintained'
675,'PVR Heritage RSL ECR Chennai', ['Jones V', 'Good theatre experience with good sound system Spacious parking. Would not recommend it for 3D movies (AUDI 1 screen)'
676,'PVR Heritage RSL ECR Chennai', ['NaVeEd IbRaHiM'," 'NEW' ""Awesome architecture and designing. Sound effects are good and picture quality is good. One problem here is theme of the theater. The wall  lights and the seats are in bright red so even if the lights turn off it doesn't appear dark. Little smaller compare to other screens . Ticket Availability and price is normal."""
677,'PVR Heritage RSL ECR Chennai', ['Sarathi Ganesh Marimuthu [MSG478]', 'The Visual quality was great. There are restaurants such as chickling etc inside the place. The price was reasonable and worth it. An important part is the parking charge is only Rs. 30 for bikes. The restrooms were neat.'
678,'PVR Heritage RSL ECR Chennai', ['ash raj', 'Sound effects were awesome. We watched a 3D film  the 3D glasses were  a bit small. It would have been better if the glasses were bigger. The glasses were dusty and full of scratches as well. It would be better if they changed the glasses once in a while. Also too much advertising.'
679,'PVR Heritage RSL ECR Chennai', ['Alvin', 'NEW' 'Pretty decent place well maintained.' '9/10 would recommend.'
680,'PVR Heritage RSL ECR Chennai', ['Hisham', 'Very less restaurants or cafe. It only has PVR and it’s very grand and neat. Paid parking is available.'
681,'PVR Heritage RSL ECR Chennai', ['Urvashi Rana', 'NEW' 'The seats are non recliner not comfortable at all.' 'Lots of screens many kiosks for snacks  smaller audi size. Very well maintained reatrooms'
682,'PVR Heritage RSL ECR Chennai', ['Selvakumar Kuppusamy', 'NEW' 'Nice place to spend for movie and budget parking. Recently they started a food court. Not sure for complete meal. Good ambient. Kids can be enjoy'
683,'PVR Heritage RSL ECR Chennai', ['Suresh Raji', 'Theatre is excellent especially the play house screen hall which is nicely designed to attract kids  cons:  less food options outside'
684,'PVR Heritage RSL ECR Chennai', ['Derry'," '' '' ""A new theatre experience for people in Chennai. It's pretty clean and hygienic since it just recently opened after the pandemic. The screens are moderately sized with semi-recliner seats. Restrooms are spotless. The snacks are priced at …More"""
685,'PVR Heritage RSL ECR Chennai', ['Bhargavi Srinivasan', 'Nice ambience. And different layout than other theatres. Screens are small and does the job. Clean and good smelling restrooms and the best compared to any theatre restrooms in Chennai. Food quality is good. Food court has few options. Good parking space. Distance and traffic will be the only concern.'
686,'PVR Heritage RSL ECR Chennai', ['TEJA VARDHAN', 'Exclusive Audi for kids .' 'PVR  never disappoints with the movie experience...'
687,'PVR Heritage RSL ECR Chennai', ['Deepak M', 'Movies will make you famous; Television will make you rich; But theatre will make you good. ...PVR Theatre is a phenomenal place where everything is possible.'
688,'PVR Heritage RSL ECR Chennai', ['Deepak A B', 'NEW' 'There seats and screen size is good. Nice atmosphere clean bathroom parking fee is nominal compare to other places.'
689,'PVR Heritage RSL ECR Chennai', ['Sarika Krishnan', 'Great theatre.. Loved the ambience.. Theatre was clean and screen quality was good... Well decorated theatre.. Not much crowded.. Parking was easy'
690,'PVR Heritage RSL ECR Chennai', ['Resnick', 'NEW' 'Seating could have been better apart from that it was a good experience.' 'Four wheeler parking fee costed Rs. 30 which was a very reasonable cost.'
691,'PVR Heritage RSL ECR Chennai', ['JAGAN TECH'," ""Enjoying place very cleaning very good managing it's better compared with mayajal we need to extra push back"""
692,'PVR Heritage RSL ECR Chennai', ['111 Himanshu Rana', 'NEW' 'Pretty spacious and a KFC copy is in the mall. Food is good here'
693,'PVR Heritage RSL ECR Chennai', ['Madona David', '3 years ago' 'In love with this PVR  because of the location ❤️ Parking space and price (₹50/-)is perfect! The quality of the food here is good and the thumbs up factor is they deliver it to your seat 😃 The screens are good and maintained really well …More'
694,'PVR Heritage RSL ECR Chennai', ['Chiranjeevi Athuru', 'PVR is always good and surrounded with some sort of other business always which will entertain you for a day when you visit to watch a movie. This is the first mall which is not completely occupied and will be like some ignored sort of …More'
695,'PVR Heritage RSL ECR Chennai', ['Vasanth Balakrishnan', '' '' '' '' 'Great place to spend weekends  it is located in ECR.' '' 'Good parking facility with 10+screens on board. …More'
696,'PVR Heritage RSL ECR Chennai', ['Jawahar S'," 'NEW' ""All facilities are good seats cleaning staff but only thing is show timing min 20 min late why wasting all people time? sathyam cinema's put show on time. Pvr pls concentrate in this issue."""
697,'PVR Heritage RSL ECR Chennai', ['Mohamed Shajith', 'Really delicious food prepared fresh and served hot. Wonderful service with a peaceful ambience. Their menu is budget friendly with various varities inclusive of prawn and fish apart from chicken. Good place to try.'
698,'PVR Heritage RSL ECR Chennai', ['Aashish 01', 'The place is clean and have good parking space.' '' 'Pvr is the best option.when entering ECR'
699,'PVR Heritage RSL ECR Chennai', ['Aakaash Gollapudi', '4 years ago' 'Great theatre classy crowd just before the ECR tool weekend peak hours may cause a traffic jam on ECR. Car parking is average once the food court is open it may get crowded. Car park in Rs 50 and its Rs 20 for bikes. Staff are new to …More'
700,'Vigneshwara Theatre', ['Ram Mohan', 'NEW' 'There is no cleaning after shiw. For parking we have to struggle. They wont open the gates. Yesterday 3 times i am rounding to 3 km  for entering theatre. Worst experience. Dont go by vehicle to this theatre. I wont recommend this theatre for family'
701,'Vigneshwara Theatre', ['GURU MURTHY', '' '' '' '' '' '' '' 'Great theater with good vision & sound.' 'Pros:' '- Great sound. Dolby atmos works great. …More'
702,'Vigneshwara Theatre', ['Raja Sekaran', 'NEW' 'Theatrical experience was awesome very big screen. but only think is traffic constrain due to metro work.'
703,'Vigneshwara Theatre', ['Deepanraj Selvaraj', '3 years ago' 'Nice ambience and well air conditioned theatre. The seating capacity was more and maintainence was good. Only thing that needs to be improved was canteen because we have tasted few items like veg roll cutlet popcorn the taste was not …More'
704,'Vigneshwara Theatre', ['Sivabalaji'," 'NEW' ""Theatre it's a nice experience. Good maintenance visual quality and sound effects 👍👍 but canteen average food and snacks over cost its not worth for money"""
705,'Vigneshwara Theatre', ['Bhuvaneswari V', 'Should have provision to sit in if early to the show time. Expecting basic respect from employees. Bitter experience on treating elder people who struggle to sit inside the theater as the show time got 20 more minutes.'
706,'Vigneshwara Theatre', ['shyam sundar', 'Pretty decent theatre TKT price is 110 and comparatively a bigger screen and comfortable seating.. the canteen prices are nominal. Two wheeler parking is 20rs. Very close to poonamalee bus stand'
707,'Vigneshwara Theatre', ['GST TUBER', 'Good theatre...but still need more amenities like proper food court and proper parking facilities and checking the people must be done'
708,'Vigneshwara Theatre', ['Vijay kumar'," ""It's good to watch a movie on this theatre sound and visuals are good not best snacks items also affordable price overall good experience in watching a movie there."""
709,'Vigneshwara Theatre', ['manikanta kumar', 'NEW' 'A good experience.... The theatre is small and the picture and sounds quality is superb... The ticket is also affordable......'
710,'Vigneshwara Theatre', ['Isaac Charles Immanuel'," ""✅There's only One Screen"" '✅Food and beverages are quite affordable and good' '✅Parking is ₹20' '⚠️ No push back seat only recliner'"
711,'Vigneshwara Theatre', ['R A J A N'," ""I don't like this theatre. My experience was worst."""
712,'Vigneshwara Theatre', ['saran balasubramanian', 'Best in video and audio quality recommend for family not that much rushed and parking fee less'
713,'Vigneshwara Theatre', ['sidheart hari', 'Seats are very average height is more average height person cannot see the film peacefully in this theatre due to seat height...'
714,'Vigneshwara Theatre', ['PrEm AnAnD', 'You will experience Dolby Atmos around you in 360 deg. They switch on Dolby even if there is less crowd. Good and decent theatre to experience movies in good clarity due to RGB Laser projection and good ambience. Good Parking space'
715,'Vigneshwara Theatre', ['Taheer Shaik', '' '' '' '' '' '' '' 'First thing is the experience in the theatre is good.' 'It has a very good screen and sound system.' 'Exceptionally great for the prices that they are selling their tickets for. …More'
716,'Vigneshwara Theatre', ['Vijay Armstrong', 'Good and big theater. Renewed. QUBE Projection and ATMOS sound were good. We can go with family.'
717,'Vigneshwara Theatre', ['stan uchiha', 'Sound system and screen is awesome.' 'Good experience. Single screen only.'
718,'Vigneshwara Theatre', ['Thirumal Mohan'," ""Extraordinary maintenance and excellent Visuals....I saw the film URIYADI 2 in this theatre just now... simply mind blowing effects which may help us to involve more in this film...those firing dialogues music's are well enchanced by their …More"""
719,'Vigneshwara Theatre', ['karthick #2', '' '' '' '' '' 'Theatre was okeyish' 'Seen a 3D movie . . . projector was optimised for correct quality of 3D' 'Sound was very very poor . . . no Bass and some speakers are not working. …More'
720,'Vigneshwara Theatre', ['Mumsum Kumari', 'It really good place  everyone want come and spend time together family and friends 😍'
721,'Vigneshwara Theatre', ['Antony Andrus', '' '' '' '' 'Good experience. The screen was scintillating dolby atmos lifts the experience even better. Snacks rate was good. Neat restroom. …More'
722,'Vigneshwara Theatre', ['Praveen', 'Worst cinema experience in overall poonamallee.. They will treat customer as a animal  customer satisfaction is Zero(0).'
723,'Vigneshwara Theatre', ['Bhuvaneshwaran .S', '' '' '' '' '' '' '' 'It was really nice experienceeven there is some issues only' '2 & 4 wheeler parking available' 'screen is not so big …More'
724,'Vigneshwara Theatre', ['DINAKARAN T'," ""When comes to mid rows the people here can't see the entire screen when the theatre is housefull"""
725,'Vigneshwara Theatre', ['tom thomas', 'Very low lying theatre. Poor seating experience. Not a wise choice for family audience.'
726,'Vigneshwara Theatre', ['Gopi Muruganantham'," ""Theatre seats are not comfortable and the theatre is not clean enough they don't clean the theatre after every show. Sound quality is below average."""
727,'Vigneshwara Theatre', ['P sanjay P sanjay', 'I am very satisfied in this theator sound Was so good'
728,'Vigneshwara Theatre', ['Mohan kumar Tanguturi', 'Good theatre. Clean and good ambience. DTS sound is great..parking facility available.  But my sincere advice is that before buying snacks and especially drinks pls see MRP While buying. Becoz..I have faced very bad experience. He sold me …More'
729,'Vigneshwara Theatre', ['kaviraj N', 'It is ok for comparing other theatres....gud sounds system...👍'
730,'Vigneshwara Theatre', ['Vignesh Kanna', 'Watched PS-1 on the second day with a complete houseful. Clarity and sound was impressive. But they turned off the AC post interval. Turning off the AC in a packed house is worse. Seats were slightly not comfortable and ppl in the front row …More'
731,'Vigneshwara Theatre', ['Balamurugan K (Bala)', '8 months ago' 'Good Sounds with Dolby Audio...' 'But seat not that much higher to see the movies properly...' 'Fronter head will hide the half screen.. 😅'
732,'Vigneshwara Theatre', ['Prof. Dr. Karthikeyan Ramalingam', 'a year ago' '' '' '' '' 'It is a medium sized cinema hall on the Trunk road that connects Poonamallee to St. Thomas Mount. It is situated just opposite to the Main Poonamallee Bus Stand close to Poonamallee Court Complex and Poonamallee municipality building. …More'
733,'Vigneshwara Theatre', ['EL HOMES BUILDERS', 'Very worst.3pm 22jan 2023 .I was went tunivu movei . In interval I was went to restroom there wan no water to hand wash.pleas check you' 'Thater and problem'
734,'Vigneshwara Theatre', ['Dwaragesh K', 'Seating arrangement could be better in an inclined angle more. Better to prebook to avoid clashes near ticket counter. Snacks cost is little higher but comparatively ok to malls. Parking is sufficient.'
735,'Vigneshwara Theatre', ['saravana kumar', '' '' '' 'Theatre is well maintained with good parking space and facilities.' 'RGB projector so picture quality will be good when viewing. …More'
736,'Vigneshwara Theatre', ['Kiruthika TD', '' '' '' '' '' '' '' '➡️ Theatre is good well air conditioned theatre.' '' '➡️Tickets rates normal.Opposite near poonamallee bus stand. Canteen is moderate. …More'
737,'Vigneshwara Theatre', ['Hareesh S'," ""It's bathrooms can we better. Otherwise sound and video quality of theatre is good"""
738,'Vigneshwara Theatre', ['Arunraj Radhakrishnan (212220230004)', 'All over performance is good. Super sound quality. Need improvement in screen and Air conditioning.But worth for films cost 110.'
739,'Vigneshwara Theatre', ['Pavan Kumar Putta', 'This Theatre was Good for their Pricing for any cinema they Release in it. But some backdrops like seat height  washrooms can be Repairable. Talking about the Screen  when we are watching Any movie This theatre packs RGB screen which …More'
740,'Vigneshwara Theatre', ['Sanjai'," '' '' '' '' '' '' '' ""Cons : 1)Need flush in men's restroom  i hadn't seen such a restroom in my life. …More"""
741,'Vigneshwara Theatre', ['VINOTH VEERA', 'Very Good theatre.. Super sound Effects'
742,'Vigneshwara Theatre', ['Ranjith Kumar', 'Normal and Good theatre.... 🎉🎉Big screen.. opposite to Poonamalli bus stand...'
743,'Vigneshwara Theatre', ['MASILAMANI G', 'Nice picture quality sound effects do not waste money in pvr'
744,'Vigneshwara Theatre', ['Tejesh Sholingaram', 'The sound quality is super Dolby atom are just assome screen is big'
745,'Vigneshwara Theatre', ['Hirthikk Saravanan'," ""The sound effect was quite good but the seat arrangement bit seems to be lesser height from last to first. So I don't prefer it for short persons. Otherthan that  all was good."""
746,'Vigneshwara Theatre', ['Ramesh krishnan', 'It provides a very good cinematic experience sound system is extraordinary seats are neat and tidy'
747,'Vigneshwara Theatre', ['chandrasekaran S'," ""Worst theater. Theatre staffs are drunk during working time. Seating uncomfortable. Snacks are very poor quality. They don't maintain Punctuality."""
748,'Vigneshwara Theatre', ['Harirammohan', 'Vigneshwara Theatre a prestigious landmark located in the heart of Poonamallee just opposite to the main bus stand. The Theatre was renovated recently with state of art equipment’s and plush push back seats. The fully air-conditioned …More'
749,'Vigneshwara Theatre', ['Resumes Srikumaran', 'Neat and comfortable seats and effects'
750,'Kumaran Theatre - Chennai', ['Ganesh C', 'NEW' 'Watch DD Returns movie. Worst sound system. There is some disturbance in the Sound system(like some machine sound hearing through the speaker) which they unable to clear. The sound disturbance was throughout the movie.Unable to hear the …More'
